font,char,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40
glassantiqua,W,-2.185598,-5.271378,-0.137758,1.626127,-0.514033,-1.865915,0.814907,-1.124567,2.201471,-1.159088,1.383939,-0.535217,-1.27838,-0.969169,2.096716,1.670045,-1.239971,1.141857,0.457028,2.377589,-0.835581,-0.946966,0.565972,-2.687373,0.470472,0.197565,-2.22014,-1.217341,0.075298,0.141917,0.347609,-1.197979,2.949483,2.660529,1.673244,0.760144,1.597435,1.531286,-0.096335,0.205104,0.0
glassantiqua,X,5.885965,6.485063,-1.703606,-7.244192,0.690413,0.027028,-3.926959,0.415258,-1.413692,-2.752996,1.858198,1.34099,0.182158,-0.94188,-0.897386,0.210479,0.330338,-0.020337,0.853576,0.131608,-0.205188,-0.154757,0.347891,-0.160146,-0.047692,-0.083079,-0.014541,0.013194,-0.028238,-0.016474,0.005054,0.000506,0.010211,0.004832,0.002852,-0.002318,0.001306,-0.001164,-0.001081,-0.000542,-0.0
glassantiqua,Y,0.102985,-0.427407,0.353217,1.417103,1.311653,-2.314379,-1.916611,-0.469648,-1.433228,-4.253311,0.402929,2.948432,1.132381,-2.465903,1.305434,0.296179,1.14208,1.264271,1.787546,1.172168,-1.500133,-0.4451,1.895164,-1.971437,-2.643266,-0.132928,-0.525734,1.200346,2.006144,0.384445,-0.624208,1.520838,-1.146367,1.566406,-1.87228,0.066582,0.873455,0.799603,-0.234253,0.141421,0.0
glassantiqua,Z,-9.524144,-1.10383,0.935374,-2.821527,4.515419,3.400253,1.457678,1.907012,3.003503,-0.530383,-0.300984,-1.409343,-0.329862,1.286238,-0.809107,-1.427216,0.132333,0.024089,0.49299,0.3533,-0.671317,-0.657976,0.250504,0.112635,-0.192633,0.637142,-0.512637,0.665322,-0.489623,0.146425,0.125885,0.417913,-0.276618,-0.12301,0.001987,-0.043496,0.23439,0.027153,-0.276777,0.31269,0.0
glassantiqua,a,-5.703123,0.234976,0.608043,-0.602553,1.710865,-0.485186,-1.080209,1.48619,0.957599,0.545242,1.885825,0.917369,3.435755,-0.310814,-0.183128,-1.558499,2.589895,-0.128421,-0.519863,0.555524,-1.402559,1.897207,-0.301105,-0.552049,-1.841957,-1.178244,-1.07037,1.144038,0.015654,1.391304,-0.008888,-1.623275,2.132769,1.287561,-0.856386,0.351333,-2.327256,-0.197795,-1.183553,-0.835104,-0.0
glassantiqua,b,-4.050398,0.467874,2.799238,-0.085733,-0.252269,-0.487264,-1.194169,0.859155,2.017136,0.101189,-1.246059,-0.532524,0.056316,-0.045176,-0.270767,-1.310451,0.087458,0.197295,1.532853,-0.899486,2.320568,1.742836,1.13683,0.361132,-0.604343,-1.155668,-0.461158,0.590772,-1.206633,-0.461614,-0.870628,-0.481859,-1.695671,0.750215,0.553386,0.44839,1.133786,1.925472,0.615551,1.348628,0.0
glassantiqua,c,1.498468,1.694194,2.332118,-0.246608,0.23869,3.710458,1.735028,0.809826,1.511729,1.434127,-1.880536,1.786188,1.010686,-0.141302,0.198045,1.440459,1.235419,0.639154,-0.852384,-0.424839,-0.366241,-0.313594,0.373599,0.257016,-0.797851,-0.360216,0.513982,-0.283473,0.824522,-0.081973,-0.78016,-0.029743,0.607533,-0.590042,0.116931,-0.534336,-0.143515,0.214352,0.274409,0.643776,-0.0
glassantiqua,d,-0.91842,-0.401871,0.745144,0.662595,-0.486467,0.893224,0.938101,0.299835,-2.481338,-0.078184,0.015817,0.771035,-0.750338,0.148401,0.944739,0.795687,1.661818,-0.852969,1.051391,-1.15088,-2.427599,0.779429,1.486771,-0.128116,0.554392,0.899284,0.773598,1.834202,1.938961,-0.338279,1.710774,-0.066524,-0.033622,-1.084888,0.073277,0.371574,-0.618504,0.142522,1.041,2.059113,0.0
glassantiqua,e,-7.355637,1.516418,0.327278,-0.125061,-0.765554,-1.59456,-0.521396,-0.404222,0.52559,-0.650987,1.048046,-0.153236,-0.132329,0.366672,0.304832,-1.781437,0.419313,-0.64189,1.380255,-1.673118,-0.805621,1.53415,-0.627182,0.987967,-1.734301,-2.45426,0.856232,-1.485677,1.230484,0.307453,0.782319,0.006548,1.302277,-0.516587,0.930934,1.181669,-0.855623,3.404326,-1.64626,-0.336895,-0.0
glassantiqua,f,2.435416,-0.175187,5.786166,2.031895,-7.819751,4.083783,1.945435,-1.199025,1.687233,4.216548,4.717924,-1.328397,0.45434,0.75353,2.438002,-0.24784,-0.639803,-0.335312,0.052189,0.000552,-0.471573,-0.449253,0.168067,0.548184,0.716974,-0.123052,0.106603,0.659474,0.486113,-0.257555,-0.34762,-0.057249,-0.190528,-0.200986,-0.168132,0.038075,0.043158,0.058114,0.000667,-0.008553,0.0
glassantiqua,g,3.839084,2.476443,-1.741653,0.542286,1.503093,-1.499301,0.676316,2.188948,0.242886,0.977506,0.561285,-0.759374,-2.036904,1.499423,-0.231266,0.613496,-1.816326,-3.381681,-2.579078,-0.460338,-0.230719,-1.41443,-0.723735,-1.412337,-0.119386,1.341585,-2.417326,1.604659,2.480689,0.230656,-0.340366,1.374405,1.662606,0.046687,-1.828651,0.003223,1.148406,0.329424,-0.119641,0.967762,-0.0
glassantiqua,h,-1.659574,1.303552,-0.095216,-1.889823,1.685329,-2.024144,0.259922,-0.9339,0.451857,1.297249,1.070225,0.035903,1.72272,-1.325555,-1.394741,0.387797,-0.184682,1.354285,-1.088769,-0.844545,0.017485,1.811458,0.839921,0.413565,-0.67056,1.973861,0.704085,0.281221,-1.002594,1.42366,-1.663844,-0.705994,0.854804,-1.979362,-2.894631,-0.368231,0.138238,-0.565603,0.786705,0.252677,0.0
glassantiqua,i,1.982988,-4.189386,-1.251886,0.979312,0.410481,1.014524,2.820106,-0.282403,-4.502472,-2.559165,-1.574982,-2.491126,0.814299,0.350862,-1.996331,-0.311641,-1.644779,1.16549,1.453523,0.322177,-0.689021,0.575058,0.299837,0.496336,-0.080314,0.536389,-0.062843,0.258186,-0.247166,0.351586,0.055563,-0.080742,0.071949,0.060285,0.069929,-0.162656,0.089493,0.006111,-0.076584,-0.00824,-0.0
glassantiqua,j,4.51478,-1.158556,2.541132,-0.056779,3.068772,-6.215519,-2.082817,-4.226559,0.654488,-0.92033,0.521559,-2.484411,-2.36491,-1.525621,-1.818559,0.620719,0.992217,-1.848638,1.095054,-1.308969,-0.765462,-0.475075,-0.249274,0.465245,-0.432592,0.661615,0.269668,0.113193,-0.226488,-0.097173,-0.435176,-0.158925,-0.068304,-0.368366,-0.026215,-0.091184,0.04506,0.052796,-0.142135,-0.170478,0.0
glassantiqua,k,-2.44233,-3.711917,2.326753,0.376524,1.815467,-6.084792,-4.563006,0.863009,0.771675,1.659291,2.302701,1.910498,3.635376,-0.304076,-1.009633,0.108524,-3.292789,3.032511,0.684887,1.268767,0.239675,0.196742,1.46244,0.862575,-0.064063,0.31139,-0.263307,0.493519,0.023179,-0.893015,0.066988,0.525299,-0.54533,-0.446932,0.409272,-0.176144,-0.179168,-0.571334,0.172084,-0.144559,-0.0
glassantiqua,l,-0.600572,-1.143439,-2.612984,2.577203,0.485711,3.643946,-0.682603,-4.294483,-1.791314,-1.35717,-0.526974,-0.951527,-1.826686,-3.297931,0.557199,1.398133,-0.343197,-0.006392,0.212505,0.51887,1.147959,-0.506342,0.654795,0.249543,0.309429,0.122789,0.188963,-0.067488,-0.112484,0.017974,-0.006192,0.015723,0.007473,0.003601,-0.001112,0.000867,0.000612,-0.000654,-4.1e-05,-1.5e-05,0.0
glassantiqua,m,-1.053533,0.048688,-0.604067,2.885803,-2.253164,0.247839,2.929188,0.894555,0.846222,-0.649659,-0.426429,-1.70099,1.749399,-0.197073,-0.764973,1.407126,-2.230275,0.46177,0.830069,0.533733,-2.072879,-0.882002,-0.334569,1.168293,1.956609,0.209813,-0.424781,-0.991424,-1.589258,-0.244091,-2.082314,-0.156173,1.629886,-1.284541,0.899385,-0.670655,1.455626,-1.266128,0.338808,-0.498185,-0.0
glassantiqua,n,-2.414606,-0.128393,-0.024772,-0.470978,1.654529,0.955621,-0.37234,0.539759,1.070995,0.533836,-1.259581,-1.223995,-1.032433,-0.19851,1.095353,0.229396,-0.650148,-0.290972,-0.901881,-1.911545,0.468007,0.071483,0.616426,-1.344918,-1.334898,-0.113989,0.453719,-0.320352,-0.014834,-0.589296,-0.478342,-0.93062,1.182504,1.674508,1.106541,0.967257,0.712142,1.419692,1.359358,-0.793982,-0.0
glassantiqua,o,0.904414,0.139415,0.235137,-0.032068,-0.155479,-0.188,-0.419093,0.113973,-0.019375,-0.255687,0.542165,-0.307181,-0.234863,-0.081821,-0.293108,0.101063,0.525053,0.74689,0.03407,-0.517783,0.031067,-1.079092,0.398188,1.210263,0.385402,-0.089846,-0.284902,0.320772,0.504538,0.107238,1.04167,-0.090346,1.216927,-0.076631,1.160693,-0.541941,-0.708466,-0.852983,2.13313,0.371961,0.0
glassantiqua,p,0.972661,-0.493008,-1.536293,-0.007015,-0.58748,1.445779,1.799444,-0.725192,-1.615248,1.658315,0.481561,-0.738907,-0.402542,-1.43069,-0.132583,-1.596756,0.716398,-1.213989,1.788943,-0.115474,0.005799,-0.426796,0.660705,-0.274603,-2.128454,-1.447194,0.407922,0.10881,0.627855,-0.772777,1.512458,-0.448086,-0.25874,-1.811838,-0.491434,-2.203214,1.680223,0.95468,-0.404113,-0.110889,-0.0
glassantiqua,q,-1.038779,0.210567,-0.474725,-1.149696,1.745174,-0.526895,1.599278,-1.511405,-0.464836,-0.086315,0.566742,0.609504,1.223113,1.639935,-0.545915,0.258302,-1.848001,0.274223,0.699305,-1.421506,2.18843,-0.446743,-1.342025,-1.26868,-1.965433,-1.358949,-0.17664,0.225124,-1.785542,-0.518803,-1.224936,-0.781618,-1.15532,0.872697,-0.280991,0.176021,-1.142058,2.182679,-0.089463,-0.725594,-0.0
glassantiqua,r,6.499698,2.73357,-5.125672,-2.695579,-1.157485,0.343355,-6.036483,1.857672,-0.725869,-2.951504,0.436155,-1.620502,0.615929,2.090548,-1.495589,2.389016,-0.980466,3.395544,0.261958,-0.383454,-0.50355,0.127742,0.577603,2.280893,0.382369,-0.417232,0.544187,0.575538,-0.106462,-0.388395,-0.252783,0.955194,-0.371251,0.194606,0.111706,-0.622037,0.379718,0.02932,-0.041534,-0.065024,-0.0
glassantiqua,s,-1.748416,-1.170675,1.692428,5.460843,-2.317348,0.936452,1.927974,-1.350643,1.386008,3.001306,1.798318,0.094485,0.474171,2.842407,0.077435,1.905262,-0.433429,0.149626,1.368322,-1.355263,2.769335,-1.218836,0.481426,-0.666485,1.583633,-1.706237,-0.317208,0.953506,-0.839262,-1.021719,-0.035985,-0.489134,-0.46097,0.014003,-0.420835,0.698942,-0.538486,-1.0362,0.212885,-0.052727,0.0
glassantiqua,t,5.255492,6.267544,3.492137,3.639164,5.539598,3.277816,1.23221,-5.813013,-3.192256,-1.088039,1.502339,1.757795,-1.215128,1.517902,0.151777,0.388273,-0.064045,-0.318571,-0.446785,-0.393891,-1.057791,0.128974,0.268363,-1.230999,0.823912,-0.036186,-1.184927,-1.666253,-0.714977,-0.437326,-0.180566,0.117968,-0.213634,0.0338,0.452091,0.209365,-0.566668,-0.783413,-0.363382,-0.339021,0.0
glassantiqua,u,-1.728883,0.827123,0.122583,-0.131965,-0.130621,-0.346215,-0.437941,-1.526971,0.409762,1.224647,0.088258,-0.129814,-1.376131,0.91845,1.023326,0.203319,0.418025,0.143944,-0.165525,-0.886971,-0.776976,-0.144047,1.55219,-0.893072,-0.561749,0.553982,-2.23484,-0.244716,0.492441,-0.495952,-2.400835,-1.140094,-0.567236,0.732977,0.621271,-1.384445,-1.312357,0.273881,0.986714,0.595694,-0.0
glassantiqua,v,-0.245462,4.096189,-1.268835,0.787627,2.179348,0.890703,0.746523,-0.181935,-1.33222,0.376869,3.872978,-0.730517,0.529973,-0.384614,0.660955,-0.272014,0.774414,0.573536,0.019308,-0.502173,2.00181,-0.502642,-0.028918,3.607582,1.282402,-2.011318,-0.400852,1.391525,0.694561,0.603859,1.354374,-0.112076,-0.489331,-0.116452,-0.94931,-0.673085,0.650011,0.818072,-1.051709,0.382167,-0.0
glassantiqua,w,1.801862,-5.19487,0.795943,-3.006537,1.185474,-0.747493,-1.533465,-2.000296,-2.857611,1.399541,1.393243,0.890931,1.029818,1.902362,1.855109,-0.631402,-2.108703,-1.081445,-0.343992,0.962455,-0.115059,-0.704699,-0.574243,-1.653067,-2.121699,1.074569,1.024369,2.699126,-2.218243,0.598207,1.840444,-0.631335,-1.825987,-1.63266,-1.781634,-0.072205,-0.052852,-1.384091,-0.440768,-0.577742,0.0
glassantiqua,x,5.324179,-7.332904,2.31864,-4.353273,-0.898664,-3.473007,1.217017,1.037573,1.048566,0.143283,-2.047734,-3.025028,-1.061016,-0.336961,-0.041667,-0.086482,0.865975,0.911828,1.146989,-0.229698,-0.018492,-0.486083,-0.352459,0.035861,-0.093432,-0.005435,0.002835,-0.014207,-0.056017,-0.005835,-0.004519,0.003724,0.0046,0.004428,0.00331,-0.002851,-0.000698,-0.002689,0.004807,-0.000607,0.0
glassantiqua,y,0.032872,-0.736359,-2.218226,-2.409205,-1.274039,-0.332598,0.147258,-2.18581,-1.772764,-0.63072,-1.452226,-2.247328,0.754104,3.250336,-1.017395,-2.702272,-0.974953,2.340962,-1.688628,-1.93485,1.733814,-0.277334,-0.888937,-0.648654,-0.49148,0.782269,-2.236268,3.002983,0.348527,1.175055,1.761535,0.379742,1.858165,-0.682612,0.584646,-0.745583,-0.36335,-1.503229,0.441752,-0.847331,0.0
glassantiqua,z,-3.598216,1.178965,0.627176,-3.447653,-2.18539,2.866793,-0.736396,-0.104776,2.295686,1.411625,1.270144,1.336137,-1.236439,1.725478,-0.445826,-1.561972,-1.254519,-0.944814,-0.252509,0.778619,-1.436128,-2.143877,0.301397,-1.148276,-1.712095,-0.75768,0.209121,-0.405495,-0.571227,0.303834,-1.145808,-1.127963,-0.202699,1.322828,-0.706798,0.540988,-0.307314,0.558784,-0.381286,-0.271428,-0.0
googlecode,0,-8.271471,-2.75359,5.273714,1.415032,-1.723812,-1.594929,0.161848,0.057601,0.544655,-0.362298,0.663976,0.226178,0.725898,0.110739,0.317157,0.125603,0.144927,-0.144186,-0.363383,0.025032,-0.374852,-0.157561,0.273721,-0.004234,-0.522556,0.089619,0.082246,0.16436,0.006572,0.119176,0.147553,0.062746,0.053349,0.04327,-0.098299,-0.06982,-0.031808,-0.114859,-0.033443,0.102381,-0.0
googlecode,1,9.264369,3.948288,2.358931,-4.029357,2.720114,-3.031105,0.00811,3.874225,4.971528,1.9736,-0.759639,-2.901382,-0.980759,-0.261465,-0.177264,-1.056795,-1.690063,0.642566,0.899304,-1.860153,0.047735,-0.297085,0.593249,-0.767456,0.097904,-0.135175,-0.19999,0.652434,-0.125012,-0.305033,0.248481,-0.290202,-0.083828,-0.063254,0.095806,0.321889,-0.075137,0.174216,0.198523,-0.121211,-0.0
googlecode,2,-1.649853,-6.034938,-0.684615,1.37716,1.629969,-0.285276,0.725007,-0.067774,0.967787,-0.404244,1.418292,-0.536078,-1.001272,-1.820243,0.551273,-0.052097,1.060357,-2.873769,0.004073,0.564132,0.757082,1.181169,-0.684161,-1.22224,0.482064,-2.214885,0.977983,-0.627724,-1.209302,1.1716,-0.46581,1.083529,-1.330006,-0.88657,-2.429532,1.483475,-1.783663,1.06109,0.049528,0.292647,-0.0
googlecode,3,-3.397861,2.538727,0.321815,0.431691,0.272371,-2.217725,-1.490958,1.867566,2.215819,1.304023,0.8302,-1.853131,-0.189764,0.73967,-1.223612,1.294389,-1.911512,-0.541061,-0.270093,-0.038774,-2.176943,-0.41689,0.933047,1.794332,1.563912,-1.485814,-0.346633,2.81576,-1.088387,-0.966512,1.578119,0.369621,0.070813,0.010829,-0.191761,-1.580424,-0.878847,-1.678455,2.031235,0.469961,0.0
googlecode,4,-0.191476,-2.294346,-2.509202,4.03712,-0.380476,-2.873104,0.034176,1.97511,1.222244,-3.141387,0.994564,-2.930247,-2.324917,0.868847,0.632406,0.768575,-0.912038,3.07128,0.990238,0.645025,1.210625,2.388393,-0.139598,2.598833,0.385581,0.22422,-2.143787,-0.624711,-0.69399,-0.531604,-0.769023,-1.238903,-0.539085,-0.879923,1.375442,0.018931,0.120654,0.247456,0.705705,-0.028591,0.0
googlecode,5,-6.730987,0.281467,-1.842215,2.927411,0.288943,-0.877509,-2.091582,-0.43674,-0.777892,-2.218567,0.367892,3.499802,1.267108,-0.565401,-0.447466,2.136353,-1.768513,1.070933,2.312496,-1.990716,-0.727435,-0.303958,1.439711,-0.788133,-2.026699,-1.257747,0.007218,1.902685,-0.037901,-0.060322,0.387721,-0.622741,0.987514,-0.52203,-0.032584,-0.337335,0.313502,-0.029495,0.164109,-1.078078,-0.0
googlecode,6,1.877717,-1.693256,1.911038,2.27373,-1.131385,-1.117934,1.04649,0.048006,0.141114,-1.053977,-0.052795,-2.093489,1.490117,-2.471049,-2.007867,-0.941855,-0.415749,-0.775,-1.471617,0.994759,0.497154,0.477813,0.272798,0.147379,0.252348,2.776234,-1.193562,-0.019039,-1.421936,-0.245062,-0.344975,0.747559,-3.03362,-0.371203,-0.280371,0.885643,-1.120103,-0.897209,1.040757,0.782558,-0.0
googlecode,7,-2.862454,1.929496,2.450649,0.081939,0.050016,-0.663879,1.708727,1.625601,-4.194258,0.709039,-1.988027,-0.957317,-0.63853,-1.475566,2.04913,3.027545,-1.961517,-0.383718,1.600763,0.257491,-0.049423,1.107506,-0.246782,1.546546,0.324679,-0.642053,-0.008634,-1.473963,0.607528,0.885019,1.129798,0.342134,-0.858681,-0.190361,0.176084,-0.582661,1.017972,0.666378,-0.536335,-0.015707,-0.0
googlecode,8,1.002557,1.145681,1.481798,0.520139,0.714386,-1.471663,-0.487498,-3.176886,0.672151,0.990575,0.82367,-0.681859,-1.114198,-0.580166,-1.373518,0.357862,-1.446684,0.335028,3.35681,-0.402758,-1.643937,0.237699,-1.581345,-3.418744,0.538788,-3.001048,1.55533,-0.004188,-0.227946,-0.539501,0.671791,-1.059764,0.089008,1.021822,1.650498,-0.05759,0.03216,0.014282,0.632485,0.678649,-0.0
googlecode,9,-1.245645,2.699457,-0.153391,-1.262426,-0.246063,-1.213699,0.533613,-2.05387,-0.686905,0.745751,1.461509,1.888294,-0.300558,-0.865085,-1.506214,0.628795,-1.956863,-0.247239,0.025473,-1.248563,3.697214,0.357659,1.361645,-1.473525,-0.201924,-2.091327,0.802762,-1.893702,-1.484138,0.459025,-0.602203,0.517574,-0.473381,-0.403294,0.76092,-1.753224,-1.07492,0.711175,0.633062,0.541634,-0.0
googlecode,A,-6.074583,1.862225,3.563187,1.432371,-0.679578,-0.286444,-0.965824,-3.133912,0.500599,2.250151,-2.473541,-0.266182,0.550161,-0.242441,3.298076,-1.9376,0.644044,-1.216143,-2.196451,-2.464589,-0.168204,-1.178557,1.133069,0.888328,0.685642,-1.586528,-0.984386,1.313351,-2.175702,0.701659,1.64118,-0.607225,0.002087,0.655777,0.148419,-0.062,-0.886846,-1.511309,-0.206284,-1.093988,0.0
googlecode,B,-2.103302,-0.728001,1.292209,4.021877,-0.782388,0.811137,1.302331,0.200351,0.122518,-0.622495,-0.68715,-0.59707,0.250151,-0.932186,-4.988544,-2.844268,1.480079,2.075669,0.855058,2.098216,-0.587716,-1.476541,-1.12393,-1.10174,0.512684,-0.539715,-1.231548,0.994214,1.107638,1.895687,0.28,0.340475,0.442463,-0.492101,0.409623,-0.233312,0.215537,0.029023,0.101437,0.038058,-0.0
googlecode,C,0.94107,1.633828,1.624187,0.677187,2.39396,0.179338,0.626783,-0.944889,0.630731,-0.770583,-1.24529,1.6887,0.497767,-0.561686,2.004491,-0.028869,-1.161172,0.088974,-1.530584,-0.281501,0.259107,-1.487611,-0.812531,0.32292,-0.05963,0.356009,0.939856,-0.050548,-0.122179,0.148057,-0.185505,-0.40291,-0.153854,0.296897,-0.312587,-0.047676,0.278524,0.021231,-0.051721,0.082813,-0.0
googlecode,D,-1.308095,-2.469897,-0.512913,1.684775,0.538033,1.22797,-1.685083,-0.138867,0.508124,0.716616,2.044846,-2.156111,-0.04591,-1.711782,1.339695,-0.834432,0.080495,-0.509363,0.379765,-0.946501,-0.733659,-0.284081,0.263764,1.368679,0.314739,-0.312876,-0.304893,0.368028,-0.759088,0.287877,0.164804,0.441596,0.137176,-0.451291,-0.407324,0.509636,0.422307,-0.001136,0.139962,0.060179,0.0
googlecode,E,3.248668,-1.132004,-3.472076,2.60101,0.314569,3.112059,-2.50965,0.604652,2.405026,1.351484,1.565056,2.559126,1.551539,0.75712,-1.459725,-0.473098,1.099852,2.022543,-1.351892,0.133654,0.952837,-0.912191,-0.385569,-0.529077,-2.669819,0.830195,0.678892,0.527058,-0.051251,0.280411,-0.242624,1.266278,1.626077,-0.204788,1.224184,1.452127,-0.484049,0.295199,-0.19353,0.878842,0.0
googlecode,F,-5.879125,8.189527,0.583599,-2.461992,-1.065442,-3.03884,-2.119292,0.41733,-2.553977,-0.55165,-1.599393,2.788154,0.377001,1.467832,2.082506,1.274149,0.069933,2.53719,-1.663713,-1.187397,-0.196543,-0.81232,1.655698,-1.138367,-1.06357,-1.939896,-0.338187,-0.384571,1.402676,0.262265,0.520605,-0.545418,0.453463,-0.485236,0.253677,-0.996143,0.159242,0.245624,0.09881,0.467057,-0.0
googlecode,G,2.092532,0.203726,0.862812,-2.057787,-3.945007,-0.385313,-0.999182,-2.476497,-4.229634,-1.788298,-2.327881,0.056483,-1.474665,-0.316775,0.754427,1.122283,0.267096,0.884412,1.12479,0.411376,-0.757553,-0.999402,1.548928,0.916997,-0.842934,-0.112107,0.254201,-0.321904,0.346577,-0.188616,0.080011,-0.022955,-0.056523,0.115687,0.21801,0.239242,0.131126,-0.255659,0.077895,0.020286,-0.0
googlecode,H,0.730843,4.387516,0.902794,0.264713,-2.320186,-2.510659,0.374677,-5.056571,1.304464,0.478097,0.676909,-2.560012,1.419836,1.182215,2.329715,-0.551069,0.472044,-0.25917,-0.124087,0.783986,-1.58877,1.597497,0.637932,-1.140289,-0.44855,0.66229,-0.62181,0.172317,0.2125,-1.565658,-1.36147,-2.277013,2.207628,0.059939,-0.191803,-0.312139,0.091302,-1.321736,0.330102,0.383392,0.0
googlecode,I,7.981191,7.206652,-1.725672,-1.84666,3.861813,-0.584808,0.734387,1.335733,1.960872,2.23913,-0.616686,1.008816,-2.858287,0.212941,1.674006,-1.343169,0.187846,-0.919441,-0.378008,0.792804,0.625892,0.113939,0.082844,0.009892,0.031029,0.018623,0.006645,0.001167,-0.000244,-0.003759,-0.00059,-0.000598,-0.000489,0.000741,-3.6e-05,0.000437,-0.000104,-0.000326,0.000139,-1.7e-05,-0.0
googlecode,J,-11.296415,-1.29134,-0.907938,1.4848,1.742155,0.624643,0.075695,0.368371,-0.554652,0.348069,0.958231,0.203717,1.77292,-1.491472,1.230329,-1.487336,-0.791964,-4.403216,0.863372,2.022547,-1.609697,0.950489,1.910095,-1.656014,-0.768736,-2.062343,0.656086,0.917572,-0.31953,0.156795,0.914869,-0.687259,-0.815543,0.925255,0.456384,0.033688,0.094017,-0.163321,0.062348,-0.051312,-0.0
googlecode,K,-4.725013,-1.716658,2.067834,0.807112,-3.350016,-1.166432,2.567184,-1.00362,-1.705517,-0.089339,-2.991526,-0.933345,1.639525,-1.254823,1.134174,-2.242609,0.029037,0.244815,2.050215,1.030778,-0.196643,-0.108005,2.679744,-2.804262,1.452757,0.313401,-0.827735,0.414421,-1.229182,-2.180248,-1.203552,0.651812,2.753453,0.720974,0.132056,0.39698,0.656629,1.336994,0.423526,0.817181,-0.0
googlecode,L,-5.006084,-1.140758,1.290645,-1.832656,0.799091,-4.290894,-3.286518,1.369738,2.492163,2.516742,0.901676,0.688375,2.362296,1.782087,-1.977031,-0.614163,-1.444004,-1.968534,-1.571649,-0.848169,-1.328081,-1.19792,-1.128539,-0.05497,2.203893,-0.352682,-0.564541,-0.668684,-0.607621,-0.540904,0.670866,-1.435249,0.390698,-0.358442,0.617493,-0.119176,0.429597,-0.518337,-0.584241,0.542997,0.0
googlecode,M,-7.391552,0.771086,4.143085,1.039022,-0.046604,5.438754,-1.778865,-2.107986,1.749585,2.57699,-0.830889,0.597148,0.98299,-1.876783,-1.239333,-0.513042,0.075057,-1.771991,1.522884,-0.263711,2.146271,-0.27508,-1.263659,-2.808501,-1.373517,-1.221778,-1.070999,-0.198876,-0.578703,0.478938,-0.271912,-1.392472,0.574068,0.982464,-0.272606,0.045548,1.381223,0.230176,-0.42586,1.611077,-0.0
googlecode,N,-1.686296,-0.495881,-3.390561,-0.966151,0.98571,-0.440516,-0.188769,-0.742625,0.427749,-2.360855,-0.386019,3.713993,-0.785891,-2.125348,2.5873,0.068577,2.636725,1.061884,0.353223,-0.347929,-1.274932,-0.06884,1.314103,1.288223,-0.67458,0.769651,0.759713,0.508993,-1.32114,-1.74865,-0.122989,1.25151,-0.190928,-0.64649,0.06601,-0.689785,-1.68912,-0.143519,0.416256,-0.206047,0.0
googlecode,O,-2.02228,-2.337404,0.412011,1.878584,1.694111,-0.07114,-1.101491,1.816826,0.312983,0.970734,-0.364766,-0.077245,-0.278233,-1.566495,-1.0066,-0.745241,0.334798,-0.03606,-0.814357,0.614044,0.533923,-0.341313,0.147918,0.348463,0.851686,-0.947016,-0.681084,0.515302,0.224024,0.008249,0.191846,-0.03123,-0.236981,-0.233103,0.055482,-0.119503,-0.361606,0.337794,-0.220425,0.100012,0.0
googlecode,P,-0.205936,7.010587,-0.731427,2.160912,0.360593,-0.837587,-1.773166,-0.654941,-1.406954,-2.377222,-2.252202,1.163706,1.296964,-2.013257,-1.007079,1.306765,-1.497999,-1.758008,-1.88096,0.282553,2.028556,-0.525872,2.364438,0.133629,0.542235,0.239278,0.128737,-0.329196,-0.114669,1.306233,-0.093334,1.695284,-0.438602,-0.788377,-0.277136,0.711841,0.134461,0.174179,0.080637,0.66735,0.0
